wake_date,sleep_date,wake_hour,sleep_hour,gap_hours,wake_timestamp,sleep_timestamp
2025-12-30,2025-12-29,0.22,19.82,4.19,2025-12-30T00:13:43.281000-05:00,2025-12-29T19:49:58.679000-05:00
2025-12-31,2025-12-31,23.72,19.27,4.05,2025-12-31T23:43:07.576000-05:00,2025-12-31T19:16:02.954000-05:00
2026-01-01,2025-12-31,10.52,23.72,10.22,2026-01-01T10:31:21.260000-05:00,2025-12-31T23:43:07.576000-05:00
2026-01-01,2026-01-01,19.75,15.75,3.57,2026-01-01T19:45:53.710000-05:00,2026-01-01T15:45:43.462000-05:00
2026-01-02,2026-01-01,10.87,22.87,11.96,2026-01-02T10:52:40.930000-05:00,2026-01-01T22:52:54.677000-05:00
2026-01-02,2026-01-02,18.58,12.75,3.73,2026-01-02T18:35:31.029000-05:00,2026-01-02T12:45:47.081000-05:00
2026-01-03,2026-01-02,13.25,20.58,16.65,2026-01-03T13:15:35.898000-05:00,2026-01-02T20:35:10.580000-05:00
2026-01-05,2026-01-04,11.57,16.67,18.50,2026-01-05T11:34:38.706000-05:00,2026-01-04T16:40:54.303000-05:00
2026-01-05,2026-01-05,22.05,16.73,5.29,2026-01-05T22:03:01.700000-05:00,2026-01-05T16:44:03.062000-05:00
2026-01-06,2026-01-05,18.85,22.63,20.13,2026-01-06T18:51:23.284000-05:00,2026-01-05T22:38:35.956000-05:00
2026-01-07,2026-01-06,16.55,23.93,16.49,2026-01-07T16:33:31.923000-05:00,2026-01-06T23:56:11.008000-05:00
2026-01-08,2026-01-07,11.53,23.47,11.86,2026-01-08T11:32:43.729000-05:00,2026-01-07T23:28:30.017000-05:00
2026-01-08,2026-01-08,16.03,11.53,3.48,2026-01-08T16:02:38.968000-05:00,2026-01-08T11:32:43.729000-05:00
2026-01-09,2026-01-08,11.13,16.03,18.72,2026-01-09T11:08:53.619000-05:00,2026-01-08T16:02:38.968000-05:00
2026-01-09,2026-01-09,18.10,11.13,5.16,2026-01-09T18:06:41.952000-05:00,2026-01-09T11:08:53.619000-05:00
2026-01-10,2026-01-09,20.65,19.62,23.72,2026-01-10T20:39:02.791000-05:00,2026-01-09T19:37:46.518000-05:00
2026-01-11,2026-01-10,8.13,22.90,9.17,2026-01-11T08:08:56.875000-05:00,2026-01-10T22:54:57.812000-05:00
2026-01-11,2026-01-11,12.32,9.07,3.20,2026-01-11T12:19:42.100000-05:00,2026-01-11T09:04:32.489000-05:00
2026-01-12,2026-01-11,0.95,20.77,3.76,2026-01-12T00:57:49.562000-05:00,2026-01-11T20:46:07.498000-05:00
2026-01-13,2026-01-12,13.38,18.43,18.70,2026-01-13T13:23:40.986000-05:00,2026-01-12T18:26:49.601000-05:00
2026-01-14,2026-01-13,12.75,18.20,18.51,2026-01-14T12:45:38.128000-05:00,2026-01-13T18:12:38.085000-05:00
2026-01-15,2026-01-14,11.37,19.75,15.52,2026-01-15T11:22:51.959000-05:00,2026-01-14T19:45:47.841000-05:00
2026-01-16,2026-01-16,9.17,1.38,7.74,2026-01-16T09:10:15.504000-05:00,2026-01-16T01:23:18.446000-05:00
2026-01-17,2026-01-17,11.08,2.25,8.73,2026-01-17T11:05:59.187000-05:00,2026-01-17T02:15:43.230000-05:00
2026-01-17,2026-01-17,22.38,16.52,5.75,2026-01-17T22:23:05.807000-05:00,2026-01-17T16:31:21.664000-05:00
2026-01-18,2026-01-18,9.42,0.60,6.65,2026-01-18T09:25:13.785000-05:00,2026-01-18T00:36:23.354000-05:00
2026-01-19,2026-01-18,11.83,23.62,10.13,2026-01-19T11:50:33.251000-05:00,2026-01-18T23:37:50.156000-05:00
2026-01-20,2026-01-19,14.38,23.52,14.84,2026-01-20T14:23:53.478000-05:00,2026-01-19T23:31:28.092000-05:00
2026-01-21,2026-01-20,12.43,20.32,12.76,2026-01-21T12:26:49.510000-05:00,2026-01-20T20:19:49.241000-05:00
2026-01-23,2026-01-23,9.07,2.08,6.73,2026-01-23T09:04:15.111000-05:00,2026-01-23T02:05:41.567000-05:00
2026-01-23,2026-01-23,14.15,9.07,5.03,2026-01-23T14:09:22.814000-05:00,2026-01-23T09:04:15.111000-05:00
2026-01-24,2026-01-24,15.82,9.67,6.00,2026-01-24T15:49:40.033000-05:00,2026-01-24T09:40:47.652000-05:00
2026-01-25,2026-01-24,11.48,23.60,10.82,2026-01-25T11:29:40.880000-05:00,2026-01-24T23:36:34.186000-05:00
2026-01-26,2026-01-26,10.52,5.15,4.96,2026-01-26T10:31:00.140000-05:00,2026-01-26T05:09:42.051000-05:00
2026-01-27,2026-01-27,11.23,1.63,8.41,2026-01-27T11:14:50.326000-05:00,2026-01-27T01:38:34.754000-05:00
2026-01-28,2026-01-27,0.35,19.45,4.33,2026-01-28T00:21:59.190000-05:00,2026-01-27T19:27:54.092000-05:00
2026-01-28,2026-01-28,13.18,0.35,9.11,2026-01-28T13:11:12.918000-05:00,2026-01-28T00:21:59.190000-05:00
2026-01-29,2026-01-29,13.12,4.32,6.32,2026-01-29T13:07:28.723000-05:00,2026-01-29T04:19:30.764000-05:00
2026-01-30,2026-01-30,8.17,1.13,6.98,2026-01-30T08:10:14.863000-05:00,2026-01-30T01:08:57.452000-05:00
2026-01-30,2026-01-30,11.83,8.17,3.64,2026-01-30T11:50:28.733000-05:00,2026-01-30T08:10:14.863000-05:00
2026-01-30,2026-01-30,19.73,14.65,3.88,2026-01-30T19:44:47.991000-05:00,2026-01-30T14:39:39.425000-05:00
2026-01-31,2026-01-30,0.92,21.20,3.64,2026-01-31T00:55:00.952000-05:00,2026-01-30T21:12:15.317000-05:00
2026-01-31,2026-01-31,12.63,4.10,7.94,2026-01-31T12:38:31.240000-05:00,2026-01-31T04:06:34.011000-05:00
2026-02-01,2026-02-01,12.75,2.97,8.44,2026-02-01T12:45:49.030000-05:00,2026-02-01T02:58:28.654000-05:00
2026-02-02,2026-02-02,6.45,2.28,4.15,2026-02-02T06:27:41.531000-05:00,2026-02-02T02:17:20.842000-05:00
2026-02-03,2026-02-03,12.95,4.63,6.85,2026-02-03T12:57:05.919000-05:00,2026-02-03T04:38:00.356000-05:00
2026-02-04,2026-02-04,18.90,2.95,15.68,2026-02-04T18:54:32.197000-05:00,2026-02-04T02:57:51.960000-05:00
2026-02-05,2026-02-05,14.80,10.15,4.55,2026-02-05T14:48:43.533000-05:00,2026-02-05T10:09:50.110000-05:00
2026-02-06,2026-02-06,15.78,7.12,8.62,2026-02-06T15:47:37.992000-05:00,2026-02-06T07:07:02.004000-05:00
2026-02-07,2026-02-06,16.43,23.82,16.52,2026-02-07T16:26:15.200000-05:00,2026-02-06T23:49:37.550000-05:00
2026-02-08,2026-02-08,16.63,6.32,9.21,2026-02-08T16:38:19.232000-05:00,2026-02-08T06:19:38.261000-05:00
2026-02-09,2026-02-09,9.27,1.15,8.08,2026-02-09T09:16:59.549000-05:00,2026-02-09T01:09:57.176000-05:00
